"user_id","cluster_no"
"2vdkTrrUU0Lhxjeiz4fuWA","9"
"JoX_rdzkF80vMA74UvcEsA","11"
"wwRqDpWgKBW3s9ap49Z6oA","9"
"s7xT3jT_BZQiYAaNR9iDTQ","12"
"clF642M48VfAZdpKGLS4yQ","6"
"difkxvXy6dwT3drpdsMGmQ","12"
"oVsln984F_ChnuLgMMbpzg","2"
"34z-nLScPH9e_8g3XcgYeA","12"
"KQjMgpmH26EQKyIfWwBbOA","12"
"T2mbg3_KLUABIQRfEjqu_A","2"
"jbx1QfpcAxhWLgYUQR_puQ","12"
"MlyWXjRE9ZAEkO3yqOqCBQ","12"
"eqpnNSQOCxV3ufSXwwgBJA","3"
"0P4V-b3NmtJZqUyjjUsOrA","1"
"Q-cuePAlsgsR6DsnYLPrng","9"
"064JxGw4oy-u1UmBM1337w","12"
"gB1e5ahpHDrM-0gUxgVb0w","7"
"_0UXptnf1DtCqqYByMBS0Q","12"
"aI1Em2C76_2tuaaLyNxO6w","2"
"Ftsvl4fjQthFO2jUXWJgqQ","5"
"QhQ1IhhIp7wC-OtphaoGdQ","7"
"j4E8GntGzmNco-R8H-cN1w","12"
"eIa4QJXp5ZNmuFORnuPvDA","10"
"XsVZY97MwrwT2XfBbunUcA","2"
"EXEr_c1iWF69EoHWMjURRg","12"
"X318r_GKPfKkgT15yNKyNw","9"
"D1aUZmN0AUZBOJ25DWHtLA","2"
"ehAwmPdQxFyUypSbVEv7TQ","2"
"q5ngZqHK84RanhKWB86UfQ","1"
"DBY4qAH1yL7xDF5K47u5pw","12"
"TC6Ry-6fcgoTIozSSXxOyA","12"
"HgeE8guC565OELCyWLmY6w","1"
"cGoHwc9m6ZbmGlAClKpt7g","7"
"jNI9GYFHzInokLpoZ_OPBA","10"
"04Ph7WPvJK2PaBoIcaChiA","12"
"WZANPBUlzpieAtygw67mZg","5"
"O2zWeDwjGC4LAVL-si2HfQ","12"
"uvoWDiH8ryFeeSNu6UPoZA","10"
"FrDkpW8czup-6c5kGSZ38A","12"
"cuhN_rFgd3hCufbbu2LvUQ","12"
"xgVzDZ8jgRDnx3pUvgOhuA","12"
"yOQL1fdVTGLBABi-t3iFoA","5"
"u9cWbmppqHUahCzDKO3dWQ","11"
"qBShnll4YTuTU6Aq-oJfJg","12"
"jzkqUr8WJvUM5ICTpkBFWA","7"
"5AmFKj_y0OHHZYpIudonRw","3"
"293XTZYg1h4VQJdknixiug","12"
"nBSZE7HFwWH1I6yqDZd-Eg","12"
"dT2VVpZAaS9ezaES8hVrNQ","12"
"PExibHz2mRzUtjbyuyFD0g","12"
"0XHmTc0wPRNnQ8TwqiGUmA","10"
"x65caoXKr_I8wtfY59szMg","9"
"qbm_10-MTAclGLFQ8OERFg","1"
"DIJPMHduXTzlhAafbixhig","2"
"EtvkE9gX1Qp1u0ZiAkf3DQ","3"
"pPCZ0tEVQUrYFn5MhezmIw","12"
"iglvt-HDBacdc16-VHJH0w","4"
"hBeC0lag3SsYBW6dK5sPJA","3"
"6VXvYWHAx-93MkEfgFH4GQ","10"
"JpSXpHLI8-T07a-N2YpuHQ","12"
"OornTKhm7wx6VCebjrELiQ","12"
"EBdfB7Y3Y0ACOb3H94a5yw","6"
"pHviRnoCIewp_lt2vDKPgQ","9"
"jH4z1rcCjcgDLDO4E9YWbg","12"
"RXB2TUY0G6Z0PBbe94Lm-A","12"
"3vQQpU6IryTR34hT8KKxHA","3"
"JZwse4RAoDUNmFqDjBFZXg","1"
"hW7bsf_mHk-e1zS8JBGU_A","6"
"OOyZXBZE27v1rgq7XqZYog","9"
"7-P2wJ4MxiohlQR6ckrKpw","12"
"eLPZ-HpGMlLTZKuEB5ZEJw","2"
"IzL5CQwD3ASaXaIyGIEA_A","12"
"Df69fu41V-P-Rt36HFVhsQ","3"
"fUI6rtT21eE09wHr3vxU-A","10"
"tzo4VxyGrBb4AWw2NuN7QQ","12"
"f7OIf-cNWEx-XjRJ64tFSg","2"
"cA_qFvTFj503m1-7DBfh8Q","8"
"P1XbtcBBNaIUk24vz62Pzw","12"
"KavG2RBt77vRLqG1_6RBvQ","10"
"cZnnCd2X_k4iVUH_Z-CoGw","7"
"MXsssWz1ItxOE09cFAHCLQ","2"
"n2g89VERLGF8xhvTaKdDww","11"
"F3gmTkznp1lxDpbH2VA7hA","6"
"rYVXE-X8Xq_KCGRKknX_dw","1"
"89nOyubrnToKIAlWnNzw3Q","1"
"s6efYSmwvJC_oIoWZ4ObLA","12"
"JYkXETOhY30Dj-MGxZ086Q","12"
"eqav5CqqFPgqEjCTUVH_nQ","12"
"Xr5G9k4zpYrceZvfVEH_ow","8"
"VoT3wo4qpdNgYGNaOPWf1A","3"
"uK-dJg-ud7YkKBMpBTOIRg","12"
"tUjZ5eIO3aaBQeQQdH7jDg","12"
"DIgrP5rKBc7Yxg8mfv6DzA","12"
"abSv4EROV16qmh0W-xHZAA","4"
"vQK8quSVM5RsTV-vbAsOTw","5"
"yrHIRRhlGnigynUwIEHV3w","12"
"M2q23A-qC-biTLgTYhXo-g","12"
"Q7GeiUDqQOgjZeFVZB4UJA","11"
"yK-Y9oUZX-6VKWrvdNNJcQ","5"
"3EO7uYoJildwXupRZzjzFg","12"
"axR0oeEoCfWD61VbV4Qohw","1"
"Ttpk0jbiFrwJBqkkfUo-Ug","3"
"t9B6QihdatO0bbk8UBLKGQ","11"
"GGn7YqmAV4S48dbrzLk7eA","12"
"SFsnQfngUO1Obz1UDqZgHg","12"
"gajIiHoRnhRsHjgjGJTEsA","9"
"aTcgmKtVGPGmfS3VUYe1Sg","12"
"cRyzXEywkc9y9Zin3kCxgg","12"
"ymxRokwGUx4Itckgk6gk2g","11"
"GHGmop3jse_iIr0PK2-mpw","5"
"P2MN4Z2UH5ur_xmLJadF1w","12"
"v4YpejtzBmFnhxLdeDkqrA","9"
"guVoefpFGRQKoC829bSWvg","1"
"UuwriKtVR1pzmFGOgRqDBg","3"
"GEd23U2FnxsTiqr0Nh2U9Q","7"
"bxodBkzVRyXs86WUCJoHMw","12"
"BmM8SPRfYxTlcURnztQn2A","1"
"IH86yUCSbATR6kbaGoL1AQ","3"
"Qioo7v_cOmQzkfSIqe98hQ","12"
"eqlMnDDdv8Bjp9_zm2CUrQ","12"
"Gek5vmcnFZtYnaSUmvLMug","12"
"5fj1GxcUkRL29J2VOgMDTQ","6"
"pg2soiiAWSvenWac41oG8Q","12"
"8mQwhc-6metVK7Is9R1ulg","12"
"3MZHsfHXCAZ3MZ9bf3lqBQ","3"
"Vb62N1hvw-6WZ5Z32CjTrg","1"
"3oT-wLj8vNBhWGKlCvfCxA","12"
"nQK_6zbjDX_WXcIh0c5I0w","12"
"IZWz8yclf_qFGQl6ajN8aw","12"
"b7W5y36wieeDvDwVxJEpXQ","10"
"drrUNO_oPVFTCl0Piew-0Q","1"
"nGpAyJg9blIivBc2EnZhUQ","9"
"H-bACKpSxEDBcQ9OeolIeQ","12"
"0pzWat2ycm549Dk0zCkK3Q","12"
"M5SZX2iC5QObFx_gXPo7Fg","1"
"9qCby5Od3V6D8f4wssYiVw","3"
"_k8Y4NByes_LjRWwY7Pk4Q","9"
"EDQDYJL3dKpZ6csBqCs-FQ","5"
"XoeagOziESKZNMM4eug1DQ","2"
"eKGygT4p52hk_DyIHgD6GQ","2"
"UOHKyvToAOy8enLuQ5S3ow","12"
"PAvGrZMSiRRABZiwaiugFw","7"
"dtNXX1hxnKU5uRWE3CngCA","7"
"XwAfdgOIcvLFzI6dX3FkaA","12"
"2K0ZfRHDrVjJx2hvQ5i-gw","12"
"tjC3GO54lOcP5wscnRgCVQ","5"
"U7UVtYe6f4STs8TJvO0gYQ","2"
"O8tk1XyCaPSYtuLhaI-flQ","7"
"JMGcBy7YU5MV106IdcGYmA","1"
"c5ApgGdNVO565z01x10t7A","1"
"LNIULNuLYE3g2xV_zEBL_A","9"
"gbQXuIUrMM7Efer25YTung","5"
"I3jjCvLGN8StZnFCyPNkpw","12"
"DNMZPp2ss9Dnxl2cjegJnQ","12"
"Yp4xG6g0Hg9OliyovpTrqA","11"
"PnMXaB5jFidDIvcjbbOttg","2"
"lCWTIHaYjGxf4rsbCr5ZxQ","8"
"feIz6-TaOfjee5mgbCiM_A","12"
"j7P7qrhgKRv4s0AI999hQg","12"
"56upWV_C0AoV-uqPQM9oIA","1"
"1teRU3au3t44tfZKLV677w","10"
"13DvFTyQuZ0E6tyGVSC7tg","7"
"lgaoKOOtUJgFOHYYxhm_kw","12"
"AKXWs8iaqLBTdU-slcvC_g","7"
"cRJ4DYPkWHMuMAj8JXnNdQ","3"
"D35S97u8OV4z1q89WSjOuw","8"
"NorW_qcBjw3JWYDsN9z9ag","12"
"XxNL91OvvFINoZI9IK3VaA","5"
"NYrkmk4XxX6TIc79ssWO2g","5"
"3UpV0Ruf-hci4_6_HmgWZw","1"
"2olTFF6wbiX0kcOO1dCtfg","12"
"VlUNhdhBNeib0-X4zWuDhA","12"
"4JweblgTNhuDGm-tVMbOGw","3"
"3PWKmFIdpHPy0eiqTQ4kMg","11"
"RfxiqUgAVEktbWdilFOqvg","10"
"imlUrIB5aODUOjKsMk16wQ","9"
"Vv0IEE5_macv71rngqUd3g","12"
"eGVrfD_Rs69NVKsSw477bQ","12"
"relcVps3qcNijj7CNLAb_Q","10"
"r6on_ZG5aIPSeNwPXIOMFg","9"
"2QNB9bvIkq71FvrJoqGgeA","2"
"7yexp5q6jUPN9-ixBU2iuQ","12"
"VJO_AQDv8SneUYGEn_8OAw","3"
"pR6T9b9zeuWj2N83PxHEhQ","9"
"vO4Sz12y5vdcL_10AOx0PA","5"
"b93pCAfFIe39L_SVqe4mIQ","10"
"QbWKO-nK0FZ7575AAeOGKg","10"
"t97XuOKD5tU0HBkoQK6Qqg","6"
"CPhsGvXkUQxazvXmnS1zBQ","10"
"qeg1mo9TC8VgYsa2z4UUKg","12"
"5qDntEEor8ktwPnZUEpAig","5"
"yt0dQFgi9HCuDySmBj6feA","10"
"wOsjLdpnFhBWBSLeSA10iQ","5"
"eHPrtfhvp56CNp2Oc-UsWA","7"
"Jx-jDVvH95w8Pto7mrRZ-w","12"
"oEnqCVEUMRjTFxVDCw2A3A","10"
"Z_euEJ_M_Li9M3GZjOw0xw","12"
"ctdghi8ZL2m-jVz5N92pRg","1"
"R7Tblb08tVBBWyXi9KHXVw","12"
"YstHgIP9DW4xgOgyMOqTfg","2"
"tKMZUICrXFFOazICan97CQ","1"
"foteJcLahWfCLMiW7foAZQ","12"
"cjDCDlR6n3lAuSQVH9FyNQ","2"
"W1jaXGdTK5IDXTOWaLmLVQ","10"
"XxPGNPPu0oeOBA0CtxgXdA","6"
"YVA_AWHOOq452FCPgRrUnw","9"
"rd67ffiRvu5vxBXlQAltFw","12"
"Mq8wg-due_2WQApW8GkSvQ","4"
"CQKtyS4Fm03BG8G0NNL77g","2"
"KAsmY6WCUWRYQXE_50AkQA","6"
"AzN4B04BxO5bV1lvSou8Qg","10"
"s8I0-i87ns3spABXQTI0JA","2"
"jZJy5f9Xui_bdgC1wJylLg","12"
"LTSEDZqD8EggYZyYnVaswg","5"
"uNuPyXHbbtHnhWhPLamESQ","10"
"PQBvzEdwe5njSFh365fGPg","12"
"Ob3ytP8YsmED1-t9zHFjDw","3"
"81aDL8K8OuWg21350Kfj3A","12"
"GtvrhU2Z6XO0oWl--2N2sg","7"
"2vn26Q7sR7_DnqnZqhRWVw","1"
"W2306oIjpgeJsz6jPZ0n9Q","10"
"9uj8HjXE1rWbrbeoQ8suhw","9"
"5Q7D1TRIz5vTdVwPjI_hZg","12"
"NzXm_iesW-JQh2UGAw7Ucw","12"
"aGUKPhcPUdpgW0oInygtpQ","12"
"lSrDw4uZzgyZUTvI1lLn1w","2"
"13QbLWgPGDH85ee0Ga6otw","9"
"Vf8NBJTLz3KAtLpqYjGEKw","12"
"fCgMhMa_fiFr5QsMuJ0tZQ","2"
"YarGMy_ZyF5We1MjtFkGBg","1"
"gabSuz1lMlohn66gZRH5xA","7"
"A64FHHgvbU_OfH5kgaon4w","2"
"QpVuWq-d5Z4N4yJMCQ-Vvw","7"
"0bg9ZcfHYDwNmPlHly2txg","9"
"w32ud6z0sIDrZ13Mp11JLw","9"
"jlO7xwQmp6ZHWl5RhaKX6Q","12"
"E7uE5RS5yBIlyiZUq_4Bfg","1"
"4Pul16GLEZbPsLcOTrUSmQ","12"
"LD9_UOnIx14HUxr8wI1DRg","3"
"3SBz-sGpkvlWbLQ_jaDWAA","10"
"QV7pVo_rRyjZ2at6KA2LDA","2"
"JprVyQun7nqYsaBw2NI06g","5"
"kHxWE5YsqvUxgftOutvTvw","6"
"Ws_mS3SnSSv247j6BS2DAA","6"
"i1ELJRRYWpc3Jl3zD6Y8bw","7"
"oYeJimOUMgeQ5JsiSjxauw","12"
"IRc32xCXlHDQjezcG5jj2Q","12"
"dimY9k889Ub_blQlIxDKbQ","1"
"EeuGQ5ah4zhJthFuazkonQ","5"
"YYtuHrr7yMr9Pwvi25Sh-w","12"
"hnzoXmnnCukQrHdgrSVDlQ","9"
"8G8L3qgQOk_z-Q_7dLs5Dw","6"
"52-MOicUS1NU3h7etVRbPQ","7"
"If3ZvajPla4PlDMGD7y-IQ","12"
"FEwPxhjdVKxSPVQQAHX2gg","12"
"_MoZSotefcgj1G9bASSJTg","3"
"cEmBdqqTthhrnErmv3JhUg","12"
"CaOUsEx9bp87HUjxgyIoUQ","12"
"cuLNaqD9PRRJ3JTJzTP06Q","12"
"mBWdzT5GVf2TaL8uvghOtg","12"
"pzuuZ4Xr165R1pW1pGBqAA","7"
"mtbfFlurPcgdGL51HWGgmg","1"
"KyZbZP6PwUs64aEouShM-g","5"
"Ir9KEnn-0IIEdQ2xnEcNuA","9"
"GD5D1GIr3hAdUUaL0mtHLw","5"
"habaobyFqpq556XCd9_CRQ","9"
"bWe-IIh6o-fki9v6KP4VPQ","3"
"Q0BGMdPPE_mPuQhfxsgBBw","3"
"Kc6XUaNsMqGKr6QWoMD8oA","2"
"B74FoBPj6jz1gqOdD_0dKA","12"
"tXhscxwFTd-ayLTdPx_2yA","5"
"Lfyl-MnZ4GHluPRULrNNlw","3"
"SPuzzZ0VZ1yyD3s9ObLnaw","12"
"HpRLUnRqP_TBl9IvFdmoWQ","5"
"G8b2sdZcxyZwqt1sD5WJpA","12"
"AjKWeGhF1_ttzED6jv5frw","5"
"UXALBkxaGk4pjR21FCgwCw","12"
"SfRsElsYGxIwuCjSNfNMjA","7"
"yTx2858QwnvaMkDVMlBuYQ","12"
"UsIFYdoexyWkLXFlH80XjQ","2"
"QfMmhiYaHtWoPd7qB-V3BA","12"
"wXdEKWiQStCLm4Bokivbjw","12"
"0KXaPxKOj5Ah9TiM8HefPQ","1"
"mHFbDQh6BvLp99Yvyjv8xA","10"
"VGK9dKcFB_ntN2jf5WpF6A","12"
"gDTIR9PYRgHSk83fcMnk-Q","7"
"JsKV-R_1Gilz75gMHLJnXw","1"
"8Ypx1PrMXA_xDRtzi7PfWw","7"
"dygFWBSWVaozINcIiDonNg","12"
"Qg_d9dblk5MiDyPh7-ZwKg","1"
"JenVxVmS0Rmsf1MOpZPtEA","3"
"reiyx3I6g63eJVklYSQv8A","12"
"dn0fF9vSmy5tgwayE-7yrA","7"
"JfBklmYsXm0u5MMja3w4bQ","9"
"2rTgoNES1gwsWqz3cwJsmg","6"
"SSeAQvfV5mPPamcWWVMh6w","11"
"_LDZKMkZ30Ri8ZGqo61EfA","12"
"4pUJKxVQEymubQGIRfnVmQ","12"
"stCrtzoT7TqGip2zoH_nQg","2"
"U3WmFezMhZBbA4csSCi0gg","10"
"0xWUNGQD7VKAOIYyEdBJsA","12"
"nR-htgaGx11JomJwnuCzag","10"
"HgmZGjUKjNUKr6e9-wqIXA","5"
"G20jJD-1yeJG32-nlpKmsQ","2"
"uhWpdUuHB2Xii4ZRaSR4Sw","2"
"-vnRyvWDfokLlm_b-79C8g","1"
"Z-gk12TlHxnoEROit8XOKA","9"
"moNUn1fGznbGCQSCOA9a4w","11"
"SzkAUyPhCHMxUQsichBKkA","12"
"xANuligff8h8kK5laSj6Pg","12"
"_-uJQFSi5jcPe7PFD4Pb-Q","6"
"8eRkOj2NvBJQ_vp0_G7eSw","2"
"DiGUW2CiCIM5mFnt7zcSDQ","3"
"RVVQGLoO_dcGwGi--rmZLA","12"
"9wEzyveoFQDTwXIv4tpJpw","1"
"6N9TkSJ08BhADzZJ0LGkDg","3"
"rZjJ58Ksop651Dj8I0SvKw","2"
"DTUPcJYoYiwQPWOlVq9jFw","12"
"7fV7bs1KuAk7FSxH3gxv0Q","3"
"vfnd4uhS6c1vHOLvZ3l-8Q","5"
"jL2FRH9igbs2sIvXBsXzdA","4"
"yJH888Py0bBYY1K9Kuq5Eg","11"
"cvK6z8BAwPAo2MEKV0l_AA","12"
"P0uMGKTAnjQaOCqkWe7K9w","11"
"qtuKWe74CEFiQAHgfRGMXw","10"
"059WpiYmY4aKOspUreJyjA","12"
"ciXjBfJrAEteIKpzZg4I9g","1"
"meokzjzYAhcR0jHWfbPKug","12"
"F4jAda8ky8ubn1_JiWZLng","12"
"brgZzmFWnMcXvANMtT-CWg","4"
"VxkTBIq8SuG3IO78U0OSsA","9"
"Rpldn4Ynakn2LZz28JRl-Q","10"
"grvzbRo-RMUYTZGzA2yUbw","6"
"JMTawnbIv1j58tRlTpgygw","12"
"l2Bc9-OThLx-7N0mLVridA","9"
"rxk9_R1LY444ueTqGpkFUQ","5"
"O2W6bnvEEIwIebdxIbikJg","9"
"CkqGlAxFDKFo7FKs8YqaDg","7"
"3jQuJcuCuuvGvSUpyeRpFg","3"
"3HYKsOE6zcHNFN1nAYBPxw","1"
"gZuiRl2quA-sz2mZAIyMng","6"
"N5WWWcQXEo4dNg9TcQzzrg","2"
"ZiMiC7Jkm4lOOL1-fcQpMQ","5"
"FwMIv5BuqycJlNUx8rxABQ","5"
"E7geD7Jo8QEHQkUckrB53A","12"
"1qA1WtbynEnfYcbhYyOOnQ","2"
"eDwN82-_J1h_U0lUKz4XVw","1"
"7QLwWlojfQP0KUZrRRJwlw","1"
"nFwEljF9JZ2o4Ae7o5XETQ","11"
"CPl_upvCvkfUN5a8qVbA8w","12"
"CcNZaiId0GnKOLnSeD3crA","9"
"OwkFi4nPR8u2TBDT9Lo_Jg","12"
"9VSGwIZdmapAqzzTQpZvng","2"
"NZAkx-RaX31-myQSya-XkQ","5"
"wee44KvuNBXATZ1BWXDyaQ","9"
"1IBo99hoq-TG5yyKrji4Hg","12"
"pteceQUNPfxckb0XMdYVzw","1"
"GgW4jEXFcD4_7NBQZXFuag","7"
"qKnEaOZAsjRT0Xp-Epktcw","12"
"tTlB3C4NYXyGt-hh19yBwQ","12"
"bunK0mOpo_cvt6AfpK61ag","1"
"kMAXNlbCLJ0hni5fsP0AAA","9"
"KdggS9BltRZYALvTviTJnw","12"
"eeqBFrifUuGsrH_t0YvaCw","12"
"1acEOCKbgEpkIS43pf_57A","12"
"H_sFiGsRO54fI0WmN0cTCw","12"
"Ov6M3B8HSOXe9xvG4EDimw","6"
"XNPtRTRkXihLGnL28-sbJw","7"
"ZQmC2tfLEc6WtTumBAaCag","1"
"6Bys9nGdOSQtxtCFAGeheA","1"
"fIPSkYwiM_K3qja4v4clKw","3"
"sd_cghwnSKhnyK29aL3DfQ","12"
"vF5BpWYJVCkj0Ol3KtCJwg","3"
"r5mW5fhAMdi7oOuuzoD6Yg","9"
"3osad1vKlFkheVc2FMhOcw","11"
"J69N4IMe5NgsN-JH1HuZGA","12"
"6FvrfCqKu59ItrYM8BF8qg","9"
"vqt2poo3puXo6WBkKWS3aw","12"
"q8lpJ8jij4s4xpoQck9VIQ","12"
"s4Hk_I6GBeXfRVKO8-QlHw","1"
"NErEWZQW7sw2TZqRy_8ILQ","2"
"OixeuCkCu0XmM0QQFDkQMQ","4"
"J7ZAq72MklzmFrxUesvceg","5"
"XPC2E9R8oSZVQ8SDjF3g0A","1"
"mEeJ8LKetysAEz-GYTsAGg","1"
"7Z4QINcEtLWocG8KYql0yA","9"
"9Jy2pCdwwL0VmaDTKgarOg","7"
"tsiFCHcA1PU47ljr6t_58A","12"
"ltYa09oh4zbrYZJYY3XIxQ","3"
"dmeVL0IaWrbIYwlJ_drkoQ","1"
"xl07j94HPg03GO2CTHehRw","8"
"XslHQhmg3-g57kYhrvzRAg","6"
"2ZQXfnGcOm2MkYMJaasqSw","2"
"r3l7jeBhIAfpD2FedP08zQ","12"
"3A42q673y7UABsUdMOw9Xg","12"
"YOOsYiXGEtGFX_wSeZNcww","5"
"mcuEf0j-9ODMfn5zcLm-Bg","12"
"9kgxZYkWZl1A_gfFnvsukA","12"
"6g2WJ1Ml0phhXsGRvq2GSQ","3"
"8SNyzzb2nW730niBs4iZ3w","7"
"_y62tR7wyjQgumsFxqSb6A","6"
"5TeEQiR4qgcx1wTEnfCAjQ","9"
"B713SpH768vwX47ptGVuDQ","1"
"kfaVmUjH4pclc5BhTwkxoA","1"
"xqjDW9809mGEZUL1bFxnuA","1"
"pYBosKYzE5h-eZS3O81qJQ","11"
"26YY2GSXboJZzu4CpBfZDQ","12"
"_Yqn6-xBMes8YF9UlU_yeg","8"
"pUQdU4MlkB46jIdYs9oMUA","5"
"XaNYl1ZoyEo9wBO41chj0g","11"
"zZYHZwmBl9Af4pI-aLXBFA","1"
"9yJ7D8S-tOacSi086AuUag","9"
"Zt1_-Y24Jbr5VLubH5AByw","4"
"FU1IU9k9VeCNoHTAKuWwXA","7"
"degPviQQDklsjg7Sntl-dQ","5"
"qXM-y31f9rcJLuFQP1nbcw","1"
"fSvyvrit0EuyDMLpY4uFkA","12"
"mJuFgCv_rInrN91aO-lizg","4"
"N4R7gDMBtT2ZJt7qc-jpuw","12"
"E9FswlCm8DH0gbwT8W5e6g","9"
"eVlZdHOp6w5WnBSegzEMcw","3"
"QXZOrZInBbgB45Jh1nqIyQ","2"
"xukhzZQA2POS1YnrtqkvQg","9"
"TqPiJAXEJGUjsLRIMIt-8g","1"
"tHSfFR6gU9jDvv5VHhen-g","4"
"LToV59v775GiOroiEA9Qsg","10"
"3kKfcfYKpNjQAOhhB5l7Vw","2"
"qESbK-4ey9L0GoaS_V9sWA","1"
"CsJBFN6ElDClhJPesoZEQA","3"
"I-BI0CMsHvEA7bHEc3QpPQ","7"
"3OXVa0JkOp81gcCm1P2xAQ","5"
"1m4Hmm7IbgGjVupM7CQSMw","1"
"EQ9h7PI-o8PO7SQ2iUcepQ","1"
"ZZnI-NyABRgcJiIj5xitdw","12"
"z3pZxcVZyLqOZHiZheP3aw","5"
"Kur_Gnwn3pShhNhcfqCX1Q","12"
"vbRbghFaD76VI9wvw4ZPDg","6"
"wwfR-rXAcU6j2zw_5Qeytg","12"
"47LYnS53WF1im2dTy2nl-Q","12"
"VvY2BK9nv1qd704GGcMXIQ","3"
"JDCpRGCMLY6tFstVdOEpwA","3"
"FFvmXGA3-oMBaCw4O2GCyQ","9"
"iyQelabqhkQT4sHtiWZyJA","2"
"RndtjBHm41mIisU-oGeV1A","2"
"865qoht4pfaapVVui-ZxQw","9"
"6r60LPVgCnbiSvSs0wDXFw","5"
"LWp1CtL2grYv0LlPOO88Ag","9"
"XIBdjWXQGXlwojs6vSwTwg","1"
"3IwBNw5XxXuv-S72Z0YXIw","12"
"bksf97oVrFAMHxdbuHkXBA","7"
"0qlMN8wticHU7SgSCE8N2g","3"
"4juilcllBvMhR6q4BPgI3w","9"
"0LruKKn6COwRsQTyhEhFhQ","12"
"_2dxNuGBxTdMTrwf8LeTVw","12"
"v-MO-EStxVV1kNlMbV-Olg","12"
"h1k1eKG6CRfWJkga8l0npA","1"
"v1CKRvBCrDqwwimXDLgKxw","1"
"rDS4uZDP6AbQiqjyxw4i3A","9"
"8XqGdmEEnGOMvb7aSUyloQ","11"
"rkx63s3WcEuHxRxb02sOfw","12"
"0HTPnBiBzPgCYLI6qIt9xQ","9"
"te3GHRwfjF7wKy_gH8q_8g","2"
"kgXNbPJcumyJ8LS83Hez8g","1"
"pTGF5xYenkvzvLmXDnhpFg","12"
"97SGPLw2o5hUAlFeOX883A","10"
"nnW1NuO4NyPXcbLHON2z9g","3"
"k1OTfhyLw81osz4Yj0HVjg","8"
"JwIMC4iXdBvsOCe0GJZ7gg","12"
"ZwYhGtjvfErizr8RmB0A8Q","12"
"Zgpw3IzIGhEK6o1TEUnBfw","8"
"CqYeZsQk4igmERijGFNV5w","12"
"Za7bRjNGenLdDWg6uDI9kw","6"
"4EAmK-6cQ9SYlJ6sJhFfIQ","12"
"L4_b7mZYmNELjoaaRmgtug","10"
"1utkejZbQVb_TvHfr2q4hg","2"
"KSwDZ_9YXlH_0E1uUJj8XA","7"
"QeCtSiYzIsAMmhxwdFtR4g","1"
"KyqrWOF-ClqY4enpR2eKhg","2"
"SdTXJjUd9nDj4Roel2PU0A","12"
"DdHEiFb1eOA11ex3zhHjrw","12"
"96BKuZV2ptQEoZtapOcocA","6"
"ND4AYWvm1Vt9jOaYfRHJaw","9"
"we_ONmXR0wP5-Ejx9AbIAA","12"
"_Lc60huYVY5_53LEkKI0zw","1"
"e4M_A3kPN6RwNG9Ffi3Iig","1"
"DWWNFOm2DGFQbj7sEi2tDw","1"
"_TI7IiMCLJHGgvmtYGl96Q","5"
"Ls_ftnkT9FTSDyWl3BTgtg","4"
"8ZUkxZjIU0QtTwTzevTuog","12"
"ZDg-9fRA2GwX3QDGxEIMMA","9"
"wFy0Qzo518Xa2zK2-QZAqw","10"
"p9uoB3UUayFbvS5mFEjvdQ","9"
"lxmiUxhMRGSMckR_b9bw1w","5"
"PjKQInHMkNLT1cnCwCVl4g","3"
"W1bC33kMYkwa0qcFFF0X1Q","6"
"H5PcuIjc4sPyF1BVOrIAQA","12"
"tm1fakqUkQKc8IamDZYtDg","9"
"CE2vXTZ4n07O33n47a_BvA","3"
"gboQmjhh43OsXIGL77JzuQ","7"
"WGEhwnAL77mIyWFN_2A7bQ","7"
"zUHIDqm_UKdnSygmWKtyRg","6"
"KOjff1ywAjnyAoXF57Glqw","9"
"0m_boROzaZbTUlj0BghCOw","12"
"IwWhMDNEKdIX4R9-MoAmNw","2"
"WeealND6MDkhgUvPJnTjcw","6"
"dX7tCyXOtmmiGp1lbXo49Q","3"
"ssyfiCwpNNwTjmia-kgsmQ","12"
"VueIsM5m9gsTI0aWJd2QuA","12"
"C6xSX_6aSpTzAT_UwQ1C8g","5"
"QkWMqG7hQps6w487TAb35w","10"
"Ojt0F7vh4IPk8FZZykBnFg","8"
"kAn8BhBtPVMl3vvhYiD7Pw","12"
"wGQPpPFIva5vft7turlw0w","9"
"Ltr66U605S1m7CoeUG7E-A","10"
"PuKrHLDX-mC_gJeCuhKAyQ","1"
"ZOZcUdKE97r0uE2-_gbK1Q","12"
"XYrx80ApgeT-GlJDQNpqBg","12"
"xPjSfgnTehrzKnOm7g3q8w","2"
"N3-M-iUkO21Y-GvJ-IxJ2Q","2"
"MCpgEpqeSb7vtfVRJCpIOA","1"
"By0rDvQKpQhT-rEtSMA8wA","12"
"qsFIB6D32xvDpUl9ozCI_A","2"
"hbzVhTOxEdm2G6x1q0oMfA","7"
"9IJtfx1_1LMSg1mOi07BEw","2"
"4X1DXGFFZ-vsQsCnOdQw9Q","12"
"RwvI1iQlzhKgfUjZdp6nsA","12"
"vwEeEwhXIcZdBne0uiyDLg","12"
"BdhJTK7vuJTKcDqt7GN3Vw","12"
"o_DdLLKgln0uIqC9Q19-ZA","7"
"i3GgmUKyp1xoS_InEsEy1w","9"
"NpaSrna_P7heXSf-c-rsDw","7"
"gTyTXFHjzx8yRUxUKjXThQ","12"
"jdosYsFriBj-_vgHSPH_pw","1"
